Date,AAPL
2018-09-27,53.338111877441406
2018-09-28,53.52541732788086
2018-10-01,53.88582992553711
2018-10-02,54.36479187011719
2018-10-03,55.02634048461914
2018-10-04,54.05892562866211
2018-10-05,53.181610107421875
2018-10-08,53.05830764770508
2018-10-09,53.79336166381836
2018-10-10,51.30131149291992
2018-10-11,50.84843444824219
2018-10-12,52.66470718383789
2018-10-15,51.53843688964844
2018-10-16,52.674198150634766
2018-10-17,52.446563720703125
2018-10-18,51.220703125
2018-10-19,52.00079345703125
2018-10-22,52.318519592285156
2018-10-23,52.81172180175781
2018-10-24,51.000186920166016
2018-10-25,52.11697769165039
2018-10-26,51.28709411621094
2018-10-29,50.324432373046875
2018-10-30,50.57576370239258
2018-10-31,51.894100189208984
2018-11-01,52.6907958984375
2018-11-02,49.195777893066406
2018-11-05,47.799198150634766
2018-11-06,48.31608963012695
2018-11-07,49.781429290771484
2018-11-08,49.60774612426758
2018-11-09,48.6512451171875
2018-11-12,46.20046615600586
2018-11-13,45.73887252807617
2018-11-14,44.44686508178711
2018-11-15,45.54376983642578
2018-11-16,46.048194885253906
2018-11-19,44.22319793701172
2018-11-20,42.11030578613281
2018-11-21,42.0627326965332
2018-11-23,40.994380950927734
2018-11-26,41.54877853393555
2018-11-27,41.45835494995117
2018-11-28,43.052547454833984
2018-11-29,42.72180938720703
2018-11-30,42.49101638793945
2018-12-03,43.97574234008789
2018-12-04,42.04130935668945
2018-12-06,41.57255935668945
2018-12-07,40.090206146240234
2018-12-10,40.354331970214844
2018-12-11,40.1235466003418
2018-12-12,40.23534393310547
2018-12-13,40.67555236816406
2018-12-14,39.374027252197266
2018-12-17,39.007598876953125
2018-12-18,39.51441192626953
2018-12-19,38.28187942504883
2018-12-20,37.315853118896484
2018-12-21,35.86442947387695
2018-12-24,34.93647384643555
2018-12-26,37.39675521850586
2018-12-27,37.154056549072266
2018-12-28,37.1730842590332
2018-12-31,37.53237533569336
2019-01-02,37.57520294189453
2019-01-03,33.83243179321289
2019-01-04,35.2767219543457
2019-01-07,35.198204040527344
2019-01-08,35.86918640136719
2019-01-09,36.47831726074219
2019-01-10,36.59490966796875
2019-01-11,36.235618591308594
2019-01-14,35.69073486328125
2019-01-15,36.42121124267578
2019-01-16,36.866153717041016
2019-01-17,37.08504867553711
2019-01-18,37.313472747802734
2019-01-22,36.4759407043457
2019-01-23,36.62343978881836
2019-01-24,36.33317565917969
2019-01-25,37.537139892578125
2019-01-28,37.18975067138672
2019-01-29,36.80427932739258
2019-01-30,39.319297790527344
2019-01-31,39.602447509765625
2019-02-01,39.62147903442383
2019-02-04,40.74692153930664
2019-02-05,41.44408416748047
2019-02-06,41.45835494995117
2019-02-07,40.67317199707031
2019-02-08,40.720951080322266
2019-02-11,40.486778259277344
2019-02-12,40.83565902709961
2019-02-13,40.665992736816406
2019-02-14,40.814151763916016
2019-02-15,40.72333526611328
2019-02-19,40.84521484375
2019-02-20,41.108055114746094
2019-02-21,40.876277923583984
2019-02-22,41.33268356323242
2019-02-25,41.6337776184082
2019-02-26,41.657676696777344
2019-02-27,41.78670883178711
2019-02-28,41.375694274902344
2019-03-01,41.810611724853516
2019-03-04,42.02089309692383
2019-03-05,41.944427490234375
2019-03-06,41.70307922363281
2019-03-07,41.22038650512695
2019-03-08,41.3183479309082
2019-03-11,42.74970626831055
2019-03-12,43.230018615722656
2019-03-13,43.42118835449219
2019-03-14,43.90389633178711
2019-03-15,44.475006103515625
2019-03-18,44.92902374267578
2019-03-19,44.572967529296875
2019-03-20,44.96247100830078
2019-03-21,46.61845779418945
2019-03-22,45.65306091308594
2019-03-25,45.1010627746582
2019-03-26,44.635093688964844
2019-03-27,45.03655242919922
2019-03-28,45.096290588378906
2019-03-29,45.39020919799805
2019-04-01,45.69847106933594
2019-04-02,46.36276626586914
2019-04-03,46.680580139160156
2019-04-04,46.76183319091797
2019-04-05,47.07487487792969
2019-04-08,47.81563949584961
2019-04-09,47.67226791381836
2019-04-10,47.93988800048828
2019-04-11,47.54084014892578
2019-04-12,47.52171325683594
2019-04-15,47.607749938964844
2019-04-16,47.612525939941406
2019-04-17,48.53969192504883
2019-04-18,48.71412658691406
2019-04-22,48.874229431152344
2019-04-23,49.579166412353516
2019-04-24,49.50269317626953
2019-04-25,49.053443908691406
2019-04-26,48.81926727294922
2019-04-29,48.89334487915039
2019-04-30,47.95185089111328
2019-05-01,50.30559158325195
2019-05-02,49.97821044921875
2019-05-03,50.59950637817383
2019-05-06,49.818115234375
2019-05-07,48.475162506103516
2019-05-08,48.4847297668457
2019-05-09,47.96379089355469
2019-05-10,47.2993278503418
2019-05-13,44.550323486328125
2019-05-14,45.255558013916016
2019-05-15,45.79768753051758
2019-05-16,45.59617614746094
2019-05-17,45.337127685546875
2019-05-20,43.91944122314453
2019-05-21,44.76141357421875
2019-05-22,43.84507751464844
2019-05-23,43.09664535522461
2019-05-24,42.9311408996582
2019-05-28,42.75362777709961
2019-05-29,42.54972457885742
2019-05-30,42.770423889160156
2019-05-31,41.99561309814453
2019-06-03,41.571022033691406
2019-06-04,43.091854095458984
2019-06-05,43.787506103515625
2019-06-06,44.43038558959961
2019-06-07,45.61299133300781
2019-06-10,46.195884704589844
2019-06-11,46.7308235168457
2019-06-12,46.58209228515625
2019-06-13,46.5724983215332
2019-06-14,46.23427200317383
2019-06-17,46.510135650634766
2019-06-18,47.603973388671875
2019-06-19,47.46484375
2019-06-20,47.84625244140625
2019-06-21,47.68313980102539
2019-06-24,47.63515853881836
2019-06-25,46.91312789916992
2019-06-26,47.92781066894531
2019-06-27,47.913421630859375
2019-06-28,47.476837158203125
2019-07-01,48.34760665893555
2019-07-02,48.630653381347656
2019-07-03,49.033660888671875
2019-07-05,48.990474700927734
2019-07-08,47.9805793762207
2019-07-09,48.27324295043945
2019-07-10,48.75059509277344
2019-07-11,48.39558029174805
2019-07-12,48.76738357543945
2019-07-15,49.22555160522461
2019-07-16,49.05524444580078
2019-07-17,48.779380798339844
2019-07-18,49.33351135253906
2019-07-19,48.597068786621094
2019-07-22,49.70771408081055
2019-07-23,50.0963249206543
2019-07-24,50.0555419921875
2019-07-25,49.65973663330078
2019-07-26,49.83245849609375
2019-07-29,50.29781723022461
2019-07-30,50.08192443847656
2019-07-31,51.10380935668945
2019-08-01,49.997955322265625
2019-08-02,48.94010543823242
2019-08-05,46.37819290161133
2019-08-06,47.25615692138672
2019-08-07,47.745513916015625
2019-08-08,48.7985725402832
2019-08-09,48.396453857421875
2019-08-12,48.273651123046875
2019-08-13,50.317962646484375
2019-08-14,48.82024383544922
2019-08-15,48.577049255371094
2019-08-16,49.72319793701172
2019-08-19,50.6502571105957
2019-08-20,50.652652740478516
2019-08-21,51.201663970947266
2019-08-22,51.158329010009766
2019-08-23,48.793758392333984
2019-08-26,49.720802307128906
2019-08-27,49.15976333618164
2019-08-28,49.48964309692383
2019-08-29,50.32760238647461
2019-08-30,50.262577056884766
2019-09-03,49.53056716918945
2019-09-04,50.37092590332031
2019-09-05,51.35575866699219
2019-09-06,51.350955963134766
2019-09-09,51.570068359375
2019-09-10,52.179283142089844
2019-09-11,53.83831787109375
2019-09-12,53.717918395996094
2019-09-13,52.67287826538086
2019-09-16,52.949790954589844
2019-09-17,53.142433166503906
2019-09-18,53.64087677001953
2019-09-19,53.205047607421875
2019-09-20,52.42728805541992
2019-09-23,52.66566467285156
2019-09-24,52.41524124145508
2019-09-25,53.22189712524414
2019-09-26,52.94739532470703
2019-09-27,52.689754486083984
2019-09-30,53.9298095703125
2019-10-01,54.0791015625
2019-10-02,52.723453521728516
2019-10-03,53.171321868896484
2019-10-04,54.66181945800781
2019-10-07,54.67386245727539
2019-10-08,54.03335189819336
2019-10-09,54.66663360595703
2019-10-10,55.40345764160156
2019-10-11,56.87709045410156
2019-10-14,56.79521942138672
2019-10-15,56.662784576416016
2019-10-16,56.43403625488281
2019-10-17,56.65315628051758
2019-10-18,56.92524719238281
2019-10-21,57.9124755859375
2019-10-22,57.780059814453125
2019-10-23,58.555389404296875
2019-10-24,58.651710510253906
2019-10-25,59.37409591674805
2019-10-28,59.96883773803711
2019-10-29,58.58189010620117
2019-10-30,58.57465362548828
2019-10-31,59.89900588989258
2019-11-01,61.59898376464844
2019-11-04,62.003509521484375
2019-11-05,61.914432525634766
2019-11-06,61.94091033935547
2019-11-07,62.65578842163086
2019-11-08,62.8272590637207
2019-11-11,63.324771881103516
2019-11-12,63.266815185546875
2019-11-13,63.873016357421875
2019-11-14,63.43105697631836
2019-11-15,64.1845932006836
2019-11-18,64.50818634033203
2019-11-19,64.31256866455078
2019-11-20,63.56387710571289
2019-11-21,63.27889633178711
2019-11-22,63.223358154296875
2019-11-25,64.33189392089844
2019-11-26,63.82954025268555
2019-11-27,64.68692779541016
2019-11-29,64.54442596435547
2019-12-02,63.798152923583984
2019-12-03,62.66063690185547
2019-12-04,63.21369934082031
2019-12-05,64.1410903930664
2019-12-06,65.38004302978516
2019-12-09,64.46471405029297
2019-12-10,64.84146881103516
2019-12-11,65.39456176757812
2019-12-12,65.56118774414062
2019-12-13,66.45236206054688
2019-12-16,67.58990478515625
2019-12-17,67.72274780273438
2019-12-18,67.56090545654297
2019-12-19,67.62855529785156
2019-12-20,67.48847198486328
2019-12-23,68.58979034423828
2019-12-24,68.65496826171875
2019-12-26,70.0171127319336
2019-12-27,69.99054718017578
2019-12-30,70.40592956542969
2019-12-31,70.9203872680664
2020-01-02,72.53852081298828
2020-01-03,71.83329010009766
2020-01-06,72.40567779541016
2020-01-07,72.06514739990234
2020-01-08,73.22440338134766
2020-01-09,74.77975463867188
2020-01-10,74.94879913330078
2020-01-13,76.55004119873047
2020-01-14,75.51636505126953
2020-01-15,75.1927261352539
2020-01-16,76.13465118408203
2020-01-17,76.9775390625
2020-01-21,76.45585632324219
2020-01-22,76.72877502441406
2020-01-23,77.09828186035156
2020-01-24,76.87609100341797
2020-01-27,74.61554718017578
2020-01-28,76.72634887695312
2020-01-29,78.33243560791016
2020-01-30,78.2188949584961
2020-01-31,74.75078582763672
2020-02-03,74.54546356201172
2020-02-04,77.00652313232422
2020-02-05,77.63445281982422
2020-02-06,78.54253387451172
2020-02-07,77.47492980957031
2020-02-10,77.84290313720703
2020-02-11,77.3732681274414
2020-02-12,79.21070098876953
2020-02-13,78.6466293334961
2020-02-14,78.6659927368164
2020-02-18,77.2255859375
2020-02-19,78.34400939941406
2020-02-20,77.54029083251953
2020-02-21,75.78517150878906
2020-02-24,72.18534088134766
2020-02-25,69.7402572631836
2020-02-26,70.84660339355469
2020-02-27,66.21548461914062
2020-02-28,66.17675018310547
2020-03-02,72.33785247802734
2020-03-03,70.04044342041016
2020-03-04,73.28925323486328
2020-03-05,70.91195678710938
2020-03-06,69.97026062011719
2020-03-09,64.4361801147461
2020-03-10,69.07695007324219
2020-03-11,66.67787170410156
2020-03-12,60.093116760253906
2020-03-13,67.29277038574219
2020-03-16,58.63576126098633
2020-03-17,61.21398162841797
2020-03-18,59.7154655456543
2020-03-19,59.25791931152344
2020-03-20,55.49590301513672
2020-03-23,54.31693649291992
2020-03-24,59.766319274902344
2020-03-25,59.43706512451172
2020-03-26,62.56482696533203
2020-03-27,59.97450256347656
2020-03-30,61.686038970947266
2020-03-31,61.560157775878906
2020-04-01,58.32106018066406
2020-04-02,59.294227600097656
2020-04-03,58.44209289550781
2020-04-06,63.540428161621094
2020-04-07,62.80449295043945
2020-04-08,64.41194152832031
2020-04-09,64.8767318725586
2020-04-13,66.15013122558594
2020-04-14,69.49092102050781
2020-04-15,68.85665130615234
2020-04-16,69.40376281738281
2020-04-17,68.4620590209961
2020-04-20,67.04100036621094
2020-04-21,64.96874237060547
2020-04-22,66.8400650024414
2020-04-23,66.58103942871094
2020-04-24,68.50320434570312
2020-04-27,68.55162811279297
2020-04-28,67.4404525756836
2020-04-29,69.65553283691406
2020-04-30,71.125
2020-05-01,69.97994232177734
2020-05-04,70.9700698852539
2020-05-05,72.03524017333984
2020-05-06,72.77847290039062
2020-05-07,73.53133392333984
2020-05-08,75.28152465820312
2020-05-11,76.4660873413086
2020-05-12,75.59222412109375
2020-05-13,74.67948150634766
2020-05-14,75.13826751708984
2020-05-15,74.69407653808594
2020-05-18,76.45394897460938
2020-05-19,76.01215362548828
2020-05-20,77.49046325683594
2020-05-21,76.9127426147461
2020-05-22,77.40792846679688
2020-05-26,76.88361358642578
2020-05-27,77.21858978271484
2020-05-28,77.2525863647461
2020-05-29,77.17732238769531
2020-06-01,78.12645721435547
2020-06-02,78.48812866210938
2020-06-03,78.92021179199219
2020-06-04,78.24053192138672
2020-06-05,80.4688949584961
2020-06-08,80.94467163085938
2020-06-09,83.5007553100586
2020-06-10,85.64900970458984
2020-06-11,81.5369644165039
2020-06-12,82.24092102050781
2020-06-15,83.25798034667969
2020-06-16,85.46452331542969
2020-06-17,85.34558868408203
2020-06-18,85.37957000732422
2020-06-19,84.89163970947266
2020-06-22,87.11273193359375
2020-06-23,88.97215270996094
2020-06-24,87.40160369873047
2020-06-25,88.56189727783203
2020-06-26,85.84075927734375
2020-06-29,87.81912231445312
2020-06-30,88.55220794677734
2020-07-01,88.38471221923828
2020-07-02,88.38471221923828
2020-07-06,90.7490005493164
2020-07-07,90.46742248535156
2020-07-08,92.57443237304688
2020-07-09,92.97251892089844
2020-07-10,93.13516998291016
2020-07-13,92.70551300048828
2020-07-14,94.2396469116211
2020-07-15,94.88774871826172
2020-07-16,93.72017669677734
2020-07-17,93.53083038330078
2020-07-20,95.50189208984375
2020-07-21,94.18380737304688
2020-07-22,94.44841003417969
2020-07-23,90.14945220947266
2020-07-24,89.92610931396484
2020-07-27,92.0573959350586
2020-07-28,90.54511260986328
2020-07-29,92.28072357177734
2020-07-30,93.3973159790039
2020-07-31,103.17497253417969
2020-08-03,105.77472686767578
2020-08-04,106.48111724853516
2020-08-05,106.86708068847656
2020-08-06,110.5955810546875
2020-08-07,108.08110046386719
2020-08-10,109.65203857421875
2020-08-11,106.3910140991211
2020-08-12,109.92683410644531
2020-08-13,111.87227630615234
2020-08-14,111.77256774902344
2020-08-17,111.48075103759766
2020-08-18,112.40969848632812
2020-08-19,112.55075073242188
2020-08-20,115.04818725585938
2020-08-21,120.9769287109375
2020-08-24,122.4238510131836
2020-08-25,121.41949462890625
2020-08-26,123.07069396972656
2020-08-27,121.5994644165039
2020-08-28,121.40248107910156
2020-08-31,125.51949310302734
2020-09-01,130.51925659179688
2020-09-02,127.81510162353516
2020-09-03,117.58212280273438
2020-09-04,117.6599349975586
2020-09-08,109.74201965332031
2020-09-09,114.1192398071289
2020-09-10,110.39372253417969
2020-09-11,108.94439697265625
2020-09-14,112.21273040771484
2020-09-15,112.38782501220703
2020-09-16,109.07085418701172
2020-09-17,107.32968139648438
2020-09-18,103.9251480102539
2020-09-21,107.0767822265625
2020-09-22,108.75955963134766
2020-09-23,104.19752502441406
2020-09-24,105.26752471923828
2020-09-25,109.21675872802734
2020-09-28,111.8236312866211
2020-09-29,110.97736358642578
2020-09-30,112.65045166015625
2020-10-01,113.60370635986328
2020-10-02,109.93655395507812
2020-10-05,113.32161712646484
2020-10-06,110.07273864746094
2020-10-07,111.94036102294922
2020-10-08,111.83336639404297
2020-10-09,113.7787857055664
2020-10-12,121.00608825683594
2020-10-13,117.79611206054688
2020-10-14,117.88365936279297
2020-10-15,117.416748046875
2020-10-16,115.77287292480469
2020-10-19,112.81581115722656
2020-10-20,114.3040771484375
2020-10-21,113.68155670166016
2020-10-22,112.59207153320312
2020-10-23,111.90145874023438
2020-10-26,111.91118621826172
2020-10-27,113.41889953613281
2020-10-28,108.16621398925781
2020-10-29,112.173828125
2020-10-30,105.89006805419922
2020-11-02,105.80250549316406
2020-11-03,107.42695617675781
2020-11-04,111.81388854980469
2020-11-05,115.78260040283203
2020-11-06,115.65106201171875
2020-11-09,113.34173583984375
2020-11-10,113.00068664550781
2020-11-11,116.43057250976562
2020-11-12,116.15774536132812
2020-11-13,116.20645141601562
2020-11-16,117.21984100341797
2020-11-17,116.33312225341797
2020-11-18,115.00794219970703
2020-11-19,115.60234069824219
2020-11-20,114.33562469482422
2020-11-23,110.93498992919922
2020-11-24,112.22117614746094
2020-11-25,113.05915069580078
2020-11-27,113.60482788085938
2020-11-30,116.00184631347656
2020-12-01,119.577880859375
2020-12-02,119.92865753173828
2020-12-03,119.79225158691406
2020-12-04,119.11991119384766
2020-12-07,120.58151245117188
2020-12-08,121.19537353515625
2020-12-09,118.66193389892578
2020-12-10,120.08455657958984
2020-12-11,119.27583312988281
2020-12-14,118.66193389892578
2020-12-15,124.60576629638672
2020-12-16,124.53755950927734
2020-12-17,125.40476989746094
2020-12-18,123.41700744628906
2020-12-21,124.94678497314453
2020-12-22,128.50335693359375
2020-12-23,127.60688781738281
2020-12-24,128.59103393554688
2020-12-28,133.19015502929688
2020-12-29,131.41677856445312
2020-12-30,130.29623413085938
2020-12-31,129.29261779785156
2021-01-04,126.09661102294922
2021-01-05,127.6556167602539
2021-01-06,123.3585205078125
2021-01-07,127.5678939819336
2021-01-08,128.6690216064453
2021-01-11,125.67760467529297
2021-01-12,125.50221252441406
2021-01-13,127.53868865966797
2021-01-14,125.60939025878906
2021-01-15,123.88471984863281
2021-01-19,124.55703735351562
2021-01-20,128.64950561523438
2021-01-21,133.36557006835938
2021-01-22,135.50929260253906
2021-01-25,139.26065063476562
2021-01-26,139.49453735351562
2021-01-27,138.42269897460938
2021-01-28,133.5799560546875
2021-01-29,128.5812530517578
2021-02-01,130.70547485351562
2021-02-02,131.53370666503906
2021-02-03,130.51058959960938
2021-02-04,133.87225341796875
2021-02-05,133.4574737548828
2021-02-08,133.6039276123047
2021-02-09,132.72564697265625
2021-02-10,132.12063598632812
2021-02-11,131.8668975830078
2021-02-12,132.10107421875
2021-02-16,129.97373962402344
2021-02-17,127.68047332763672
2021-02-18,126.57775115966797
2021-02-19,126.73390197753906
2021-02-22,122.95734405517578
2021-02-23,122.82073211669922
2021-02-24,122.32305145263672
2021-02-25,118.0683364868164
2021-02-26,118.3318099975586
2021-03-01,124.70413208007812
2021-03-02,122.09861755371094
2021-03-03,119.11248779296875
2021-03-04,117.2291030883789
2021-03-05,118.4879379272461
2021-03-08,113.55014038085938
2021-03-09,118.16590881347656
2021-03-10,117.08275604248047
2021-03-11,119.01492309570312
2021-03-12,118.10736083984375
2021-03-15,120.99588012695312
2021-03-16,122.53773498535156
2021-03-17,121.74730682373047
2021-03-18,117.61943054199219
2021-03-19,117.09247589111328
2021-03-22,120.41038513183594
2021-03-23,119.58089447021484
2021-03-24,117.1900634765625
2021-03-25,117.6780014038086
2021-03-26,118.28302001953125
2021-03-29,118.45867919921875
2021-03-30,117.00465393066406
2021-03-31,119.2003173828125
2021-04-01,120.02978515625
2021-04-05,122.85977172851562
2021-04-06,123.16230010986328
2021-04-07,124.81148529052734
2021-04-08,127.21205139160156
2021-04-09,129.78831481933594
2021-04-12,128.07083129882812
2021-04-13,131.1837921142578
2021-04-14,128.84173583984375
2021-04-15,131.2521209716797
2021-04-16,130.92031860351562
2021-04-19,131.58389282226562
2021-04-20,129.89564514160156
2021-04-21,130.27627563476562
2021-04-22,128.75392150878906
2021-04-23,131.0764923095703
2021-04-26,131.46678161621094
2021-04-27,131.14476013183594
2021-04-28,130.3542938232422
2021-04-29,130.25669860839844
2021-04-30,128.28550720214844
2021-05-03,129.3394317626953
2021-05-04,124.7626724243164
2021-05-05,125.00666046142578
2021-05-06,126.60706329345703
2021-05-07,127.2815170288086
2021-05-10,123.99710083007812
2021-05-11,123.07823181152344
2021-05-12,120.00885009765625
2021-05-13,122.15936279296875
2021-05-14,124.5835952758789
2021-05-17,123.43013000488281
2021-05-18,122.04207611083984
2021-05-19,121.88566589355469
2021-05-20,124.44674682617188
2021-05-21,122.60902404785156
2021-05-24,124.241455078125
2021-05-25,124.04597473144531
2021-05-26,123.99710083007812
2021-05-27,122.46241760253906
2021-05-28,121.8074722290039
2021-06-01,121.48490905761719
2021-06-02,122.2473373413086
2021-06-03,120.76153564453125
2021-06-04,123.05868530273438
2021-06-07,123.06845092773438
2021-06-08,123.88957214355469
2021-06-09,124.27079010009766
2021-06-10,123.27372741699219
2021-06-11,124.48583984375
2021-06-14,127.54546356201172
2021-06-15,126.7243423461914
2021-06-16,127.22285461425781
2021-06-17,128.82595825195312
2021-06-18,127.5259017944336
2021-06-21,129.3245391845703
2021-06-22,130.9667510986328
2021-06-23,130.69302368164062
2021-06-24,130.40956115722656
2021-06-25,130.1162872314453
2021-06-28,131.7487335205078
2021-06-29,133.26388549804688
2021-06-30,133.8796844482422
2021-07-01,134.1827392578125
2021-07-02,136.81224060058594
2021-07-06,138.82594299316406
2021-07-07,141.3185577392578
2021-07-08,140.01849365234375
2021-07-09,141.8463897705078
2021-07-12,141.2501220703125
2021-07-13,142.364501953125
2021-07-14,145.7955322265625
2021-07-15,145.14060974121094
2021-07-16,143.09762573242188
2021-07-19,139.24624633789062
2021-07-20,142.86302185058594
2021-07-21,142.1298828125
2021-07-22,143.49839782714844
2021-07-23,145.2187957763672
2021-07-26,145.63916015625
2021-07-27,143.46908569335938
2021-07-28,141.71929931640625
2021-07-29,142.364501953125
2021-07-30,142.57957458496094
2021-08-02,142.2471923828125
2021-08-03,144.04583740234375
2021-08-04,143.64505004882812
2021-08-05,143.7525634765625
2021-08-06,143.06729125976562
2021-08-09,143.01834106445312
2021-08-10,142.5386199951172
2021-08-11,142.79319763183594
2021-08-12,145.7594757080078
2021-08-13,145.96505737304688
2021-08-16,147.94259643554688
2021-08-17,147.0321502685547
2021-08-18,143.2826690673828
2021-08-19,143.615478515625
2021-08-20,145.0741729736328
2021-08-23,146.56222534179688
2021-08-24,146.47413635253906
2021-08-25,145.24058532714844
2021-08-26,144.43783569335938
2021-08-27,145.47557067871094
2021-08-30,149.9005126953125
2021-08-31,148.6376495361328
2021-09-01,149.30332946777344
2021-09-02,150.41937255859375
2021-09-03,151.0557098388672
2021-09-07,153.39547729492188
2021-09-08,151.84866333007812
2021-09-09,150.83055114746094
2021-09-10,145.8377685546875
2021-09-13,146.4055633544922
2021-09-14,145.005615234375
2021-09-15,145.89651489257812
2021-09-16,145.6615753173828
