Date,NVDA
2018-11-01,5.402278900146484
2018-11-02,5.323267936706543
2018-11-05,5.245246410369873
2018-11-06,5.227660179138184
2018-11-07,5.295278072357178
2018-11-08,5.102084636688232
2018-11-09,5.094158172607422
2018-11-12,4.694640159606934
2018-11-13,4.936628341674805
2018-11-14,4.884119033813477
2018-11-15,5.0129170417785645
2018-11-16,4.0727009773254395
2018-11-19,3.5840163230895996
2018-11-20,3.692502021789551
2018-11-21,3.584263801574707
2018-11-23,3.5914463996887207
2018-11-26,3.7908341884613037
2018-11-27,3.8076765537261963
2018-11-28,3.964709997177124
2018-11-29,3.901487112045288
2018-11-30,4.051983833312988
2018-12-03,4.2158660888671875
2018-12-04,3.8952879905700684
2018-12-06,3.924543857574463
2018-12-07,3.6597511768341064
2018-12-10,3.765122175216675
2018-12-11,3.6741316318511963
2018-12-12,3.691734790802002
2018-12-13,3.691486358642578
2018-12-14,3.6309902667999268
2018-12-17,3.559833526611328
2018-12-18,3.643139600753784
2018-12-19,3.434131383895874
2018-12-20,3.349586248397827
2018-12-21,3.2124783992767334
2018-12-24,3.150743007659912
2018-12-26,3.2999989986419678
2018-12-27,3.252147674560547
2018-12-28,3.3136348724365234
2018-12-31,3.309915781021118
2019-01-02,3.377354145050049
2019-01-03,3.173305034637451
2019-01-04,3.37661075592041
2019-01-07,3.555370569229126
2019-01-08,3.4668588638305664
2019-01-09,3.5350401401519775
2019-01-10,3.6007425785064697
2019-01-11,3.6899988651275635
2019-01-14,3.7299158573150635
2019-01-15,3.7157845497131348
2019-01-16,3.690246343612671
2019-01-17,3.7616517543792725
2019-01-18,3.8908252716064453
2019-01-22,3.6885108947753906
2019-01-23,3.701403856277466
2019-01-24,3.9133872985839844
2019-01-25,3.970658779144287
2019-01-28,3.421734094619751
2019-01-29,3.2628092765808105
2019-01-30,3.406362295150757
2019-01-31,3.5640485286712646
2019-02-01,3.588346481323242
2019-02-04,3.6986773014068604
2019-02-05,3.7177677154541016
2019-02-06,3.7933878898620605
2019-02-07,3.6550393104553223
2019-02-08,3.673635244369507
2019-02-11,3.6309902667999268
2019-02-12,3.7480151653289795
2019-02-13,3.790412664413452
2019-02-14,3.8313212394714355
2019-02-15,3.9009904861450195
2019-02-19,3.8836350440979004
2019-02-20,3.930990695953369
2019-02-21,3.862065315246582
2019-02-22,3.9468581676483154
2019-02-25,3.9344613552093506
2019-02-26,3.8950397968292236
2019-02-27,3.8531394004821777
2019-02-28,3.828568458557129
2019-03-01,3.8829219341278076
2019-03-04,3.8911120891571045
2019-03-05,3.8846588134765625
2019-03-06,3.7737185955047607
2019-03-07,3.7044737339019775
2019-03-08,3.7387239933013916
2019-03-11,3.999321222305298
2019-03-12,4.033573150634766
2019-03-13,4.184966564178467
2019-03-14,4.109022617340088
2019-03-15,4.214502334594727
2019-03-18,4.1931586265563965
2019-03-19,4.360933303833008
2019-03-20,4.328421115875244
2019-03-21,4.5651936531066895
2019-03-22,4.405359745025635
2019-03-25,4.313034534454346
2019-03-26,4.3897247314453125
2019-03-27,4.380542278289795
2019-03-28,4.399156093597412
2019-03-29,4.45648717880249
2019-04-01,4.523995399475098
2019-04-02,4.541863918304443
2019-04-03,4.681347370147705
2019-04-04,4.6724114418029785
2019-04-05,4.739174842834473
2019-04-08,4.76002311706543
2019-04-09,4.697231292724609
2019-04-10,4.767717361450195
2019-04-11,4.753818035125732
2019-04-12,4.715844631195068
2019-04-15,4.584057807922363
2019-04-16,4.671170711517334
2019-04-17,4.648337364196777
2019-04-18,4.623765468597412
2019-04-22,4.677624702453613
2019-04-23,4.7322258949279785
2019-04-24,4.744635581970215
2019-04-25,4.638905048370361
2019-04-26,4.420004844665527
2019-04-29,4.450779438018799
2019-04-30,4.4922261238098145
2019-05-01,4.4790730476379395
2019-05-02,4.5465803146362305
2019-05-03,4.542112827301025
2019-05-06,4.463684558868408
2019-05-07,4.296406269073486
2019-05-08,4.316508769989014
2019-05-09,4.223933219909668
2019-05-10,4.189932823181152
2019-05-13,3.932560682296753
2019-05-14,4.0216593742370605
2019-05-15,3.9606049060821533
2019-05-16,3.9757442474365234
2019-05-17,3.8849070072174072
2019-05-20,3.766273021697998
2019-05-21,3.848423719406128
2019-05-22,3.7774412631988525
2019-05-23,3.656325578689575
2019-05-24,3.6024680137634277
2019-05-28,3.557297945022583
2019-05-29,3.4830896854400635
2019-05-30,3.456502914428711
2019-05-31,3.365809679031372
2019-06-03,3.324066638946533
2019-06-04,3.553158760070801
2019-06-05,3.5104212760925293
2019-06-06,3.5725395679473877
2019-06-07,3.615276336669922
2019-06-10,3.6880784034729004
2019-06-11,3.745725154876709
2019-06-12,3.632669448852539
2019-06-13,3.6838550567626953
2019-06-14,3.5939078330993652
2019-06-17,3.6035985946655273
2019-06-18,3.798649787902832
2019-06-19,3.804612636566162
2019-06-20,3.828962802886963
2019-06-21,3.7708206176757812
2019-06-24,3.793182849884033
2019-06-25,3.7638630867004395
2019-06-26,3.957174301147461
2019-06-27,4.0558180809021
2019-06-28,4.080665111541748
2019-07-01,4.12886905670166
2019-07-02,4.030969619750977
2019-07-03,4.043892860412598
2019-07-05,3.981276512145996
2019-07-08,3.9062376022338867
2019-07-09,3.9087226390838623
2019-07-10,3.977052688598633
2019-07-11,4.131602764129639
2019-07-12,4.164648056030273
2019-07-15,4.156199932098389
2019-07-16,4.1514811515808105
2019-07-17,4.2168288230896
2019-07-18,4.2285075187683105
2019-07-19,4.185271739959717
2019-07-22,4.256833553314209
2019-07-23,4.364670276641846
2019-07-24,4.439211845397949
2019-07-25,4.308017730712891
2019-07-26,4.350010395050049
2019-07-29,4.3437981605529785
2019-07-30,4.359452247619629
2019-07-31,4.192229747772217
2019-08-01,4.0978102684021
2019-08-02,4.005129337310791
2019-08-05,3.746717929840088
2019-08-06,3.7854807376861572
2019-08-07,3.823745012283325
2019-08-08,3.93232798576355
2019-08-09,3.830950975418091
2019-08-12,3.763118028640747
2019-08-13,3.877415418624878
2019-08-14,3.728828191757202
2019-08-15,3.696526527404785
2019-08-16,3.9646294116973877
2019-08-19,4.243414878845215
2019-08-20,4.171109676361084
2019-08-21,4.254596710205078
2019-08-22,4.26080846786499
2019-08-23,4.03618860244751
2019-08-26,4.11098051071167
2019-08-27,4.020287036895752
2019-08-28,4.009840488433838
2019-08-29,4.153599739074707
2019-08-30,4.166285514831543
2019-09-03,4.083212852478027
2019-09-04,4.19737434387207
2019-09-05,4.470468044281006
2019-09-06,4.443357944488525
2019-09-09,4.489370346069336
2019-09-10,4.556025505065918
2019-09-11,4.584629058837891
2019-09-12,4.583136081695557
2019-09-13,4.525186061859131
2019-09-16,4.4821577072143555
2019-09-17,4.503547668457031
2019-09-18,4.476437568664551
2019-09-19,4.400827884674072
2019-09-20,4.295120716094971
2019-09-23,4.348596096038818
2019-09-24,4.29114294052124
2019-09-25,4.432911396026611
2019-09-26,4.4107747077941895
2019-09-27,4.271989822387695
2019-09-30,4.329444408416748
2019-10-01,4.32770299911499
2019-10-02,4.303826808929443
2019-10-03,4.509515762329102
2019-10-04,4.525931358337402
2019-10-07,4.584629058837891
2019-10-08,4.4080400466918945
2019-10-09,4.494594573974609
2019-10-10,4.552296161651611
2019-10-11,4.625916957855225
2019-10-14,4.639347076416016
2019-10-15,4.8840861320495605
2019-10-16,4.8303632736206055
2019-10-17,4.832353115081787
2019-10-18,4.737840175628662
2019-10-21,4.875133037567139
2019-10-22,4.8651838302612305
2019-10-23,4.852251052856445
2019-10-24,4.896275043487549
2019-10-25,5.087288856506348
2019-10-28,5.143252372741699
2019-10-29,5.046996593475342
2019-10-30,5.04898738861084
2019-10-31,4.9997406005859375
2019-11-01,5.038788318634033
2019-11-04,5.235525608062744
2019-11-05,5.213389873504639
2019-11-06,5.164144515991211
2019-11-07,5.181803226470947
2019-11-08,5.16787576675415
2019-11-11,5.177823066711426
2019-11-12,5.213389873504639
2019-11-13,5.187523365020752
2019-11-14,5.217865943908691
2019-11-15,5.078586101531982
2019-11-18,5.27979850769043
2019-11-19,5.173097610473633
2019-11-20,5.252438545227051
2019-11-21,5.227566242218018
2019-11-22,5.2452263832092285
2019-11-25,5.501904010772705
2019-11-26,5.39719295501709
2019-11-27,5.4320387840271
2019-11-29,5.3947038650512695
2019-12-02,5.208274841308594
2019-12-03,5.168700695037842
2019-12-04,5.212507247924805
2019-12-05,5.195582389831543
2019-12-06,5.280955791473389
2019-12-09,5.280955791473389
2019-12-10,5.3260064125061035
2019-12-11,5.409637451171875
2019-12-12,5.5771484375
2019-12-13,5.575157165527344
2019-12-16,5.604030609130859
2019-12-17,5.682186126708984
2019-12-18,5.712552070617676
2019-12-19,5.860649108886719
2019-12-20,5.957969665527344
2019-12-23,5.944279670715332
2019-12-24,5.939300060272217
2019-12-26,5.953488826751709
2019-12-27,5.895744800567627
2019-12-30,5.7824931144714355
2019-12-31,5.856666088104248
2020-01-02,5.971409320831299
2020-01-03,5.875833034515381
2020-01-06,5.900473594665527
2020-01-07,5.971907138824463
2020-01-08,5.983108043670654
2020-01-09,6.048819065093994
2020-01-10,6.081176280975342
2020-01-13,6.271834850311279
2020-01-14,6.15485143661499
2020-01-15,6.1122870445251465
2020-01-16,6.195919990539551
2020-01-17,6.204631328582764
2020-01-21,6.171278953552246
2020-01-22,6.225289821624756
2020-01-23,6.293739318847656
2020-01-24,6.234498977661133
2020-01-27,5.978629112243652
2020-01-28,6.172025203704834
2020-01-29,6.111541271209717
2020-01-30,6.118262767791748
2020-01-31,5.884791851043701
2020-02-03,5.981864929199219
2020-02-04,6.151115894317627
2020-02-05,6.241469383239746
2020-02-06,6.328335762023926
2020-02-07,6.262128829956055
2020-02-10,6.545378684997559
2020-02-11,6.667836666107178
2020-02-12,6.783577919006348
2020-02-13,6.739770889282227
2020-02-14,7.2129340171813965
2020-02-18,7.381687641143799
2020-02-19,7.832947254180908
2020-02-20,7.68360710144043
2020-02-21,7.31946325302124
2020-02-24,6.801995754241943
2020-02-25,6.52247953414917
2020-02-26,6.661863327026367
2020-02-27,6.291028022766113
2020-02-28,6.726119041442871
2020-03-02,6.88451623916626
2020-03-03,6.622016906738281
2020-03-04,7.085748672485352
2020-03-05,6.806314468383789
2020-03-06,6.625751495361328
2020-03-09,6.112707138061523
2020-03-10,6.502222537994385
2020-03-11,6.1383585929870605
2020-03-12,5.387220859527588
2020-03-13,5.998144149780273
2020-03-16,4.891360759735107
2020-03-17,5.411129951477051
2020-03-18,5.051252365112305
2020-03-19,5.304038047790527
2020-03-20,5.124223232269287
2020-03-23,5.297063827514648
2020-03-24,6.205852031707764
2020-03-25,6.117190361022949
2020-03-26,6.406586170196533
2020-03-27,6.294265270233154
2020-03-30,6.614544868469238
2020-03-31,6.56498384475708
2020-04-01,6.053681373596191
2020-04-02,6.36250638961792
2020-04-03,6.074603080749512
2020-04-06,6.684527397155762
2020-04-07,6.451167583465576
2020-04-08,6.648416042327881
2020-04-09,6.548794746398926
2020-04-13,6.720640659332275
2020-04-14,7.071802616119385
2020-04-15,6.99434757232666
2020-04-16,7.339532375335693
2020-04-17,7.2802581787109375
2020-04-20,7.149005889892578
2020-04-21,6.712172985076904
2020-04-22,7.126593112945557
2020-04-23,7.073295593261719
2020-04-24,7.2122673988342285
2020-04-27,7.398807048797607
2020-04-28,7.256348133087158
2020-04-29,7.433175086975098
2020-04-30,7.279261589050293
2020-05-01,7.04266357421875
2020-05-04,7.254606246948242
2020-05-05,7.315623760223389
2020-05-06,7.4164886474609375
2020-05-07,7.592816352844238
2020-05-08,7.782842636108398
2020-05-11,8.034881591796875
2020-05-12,7.772881031036377
2020-05-13,7.750466823577881
2020-05-14,8.000016212463379
2020-05-15,8.458517074584961
2020-05-18,8.717032432556152
2020-05-19,8.772071838378906
2020-05-20,8.93594741821289
2020-05-21,8.741937637329102
2020-05-22,8.991983413696289
2020-05-26,8.684657096862793
2020-05-27,8.492887496948242
2020-05-28,8.45478343963623
2020-05-29,8.84180736541748
2020-06-01,8.772819519042969
2020-06-02,8.791748046875
2020-06-03,8.73620891571045
2020-06-04,8.737207412719727
2020-06-05,8.8901948928833
2020-06-08,8.775579452514648
2020-06-09,9.015772819519043
2020-06-10,9.335453033447266
2020-06-11,8.766857147216797
2020-06-12,8.902652740478516
2020-06-15,9.143098831176758
2020-06-16,9.03819751739502
2020-06-17,9.2051362991333
2020-06-18,9.1871976852417
2020-06-19,9.230301856994629
2020-06-22,9.494914054870605
2020-06-23,9.418424606323242
2020-06-24,9.204638481140137
2020-06-25,9.45828914642334
2020-06-26,9.124406814575195
2020-06-29,9.169257164001465
2020-06-30,9.46601390838623
2020-07-01,9.49815559387207
2020-07-02,9.580131530761719
2020-07-06,9.806370735168457
2020-07-07,9.838763236999512
2020-07-08,10.18186092376709
2020-07-09,10.473884582519531
2020-07-10,10.444233894348145
2020-07-13,10.018658638000488
2020-07-14,10.34232234954834
2020-07-15,10.193073272705078
2020-07-16,10.100886344909668
2020-07-17,10.167409896850586
2020-07-20,10.475629806518555
2020-07-21,10.293987274169922
2020-07-22,10.40386962890625
2020-07-23,10.095897674560547
2020-07-24,10.160435676574707
2020-07-27,10.386674880981445
2020-07-28,10.18136215209961
2020-07-29,10.43053150177002
2020-07-30,10.578535079956055
2020-07-31,10.579282760620117
2020-08-03,10.973458290100098
2020-08-04,11.190231323242188
2020-08-05,11.249034881591797
2020-08-06,11.297622680664062
2020-08-07,11.162076950073242
2020-08-10,11.127693176269531
2020-08-11,10.813745498657227
2020-08-12,11.402023315429688
2020-08-13,11.404763221740723
2020-08-14,11.525360107421875
2020-08-17,12.2957763671875
2020-08-18,12.219781875610352
2020-08-19,12.097941398620605
2020-08-20,12.10042953491211
2020-08-21,12.641118049621582
2020-08-24,12.677746772766113
2020-08-25,12.707396507263184
2020-08-26,12.730318069458008
2020-08-27,12.586051940917969
2020-08-28,13.103814125061035
2020-08-31,13.329809188842773
2020-09-01,13.778936386108398
2020-09-02,14.302838325500488
2020-09-03,12.975889205932617
2020-09-04,12.584084510803223
2020-09-08,11.876744270324707
2020-09-09,12.676301002502441
2020-09-10,12.274282455444336
2020-09-11,12.127480506896973
2020-09-14,12.833073616027832
2020-09-15,12.951462745666504
2020-09-16,12.47641372680664
2020-09-17,12.42557144165039
2020-09-18,12.152156829833984
2020-09-21,12.479154586791992
2020-09-22,12.599287986755371
2020-09-23,12.086851119995117
2020-09-24,12.310419082641602
2020-09-25,12.834572792053223
2020-09-28,12.995329856872559
2020-09-29,13.18549919128418
2020-09-30,13.4893217086792
2020-10-01,13.573064804077148
2020-10-02,13.022496223449707
2020-10-05,13.600981712341309
2020-10-06,13.694693565368652
2020-10-07,13.921503067016602
2020-10-08,13.796636581420898
2020-10-09,13.720865249633789
2020-10-12,14.18270492553711
2020-10-13,14.204886436462402
2020-10-14,14.05235481262207
2020-10-15,13.927486419677734
2020-10-16,13.769465446472168
2020-10-19,13.456670761108398
2020-10-20,13.603972434997559
2020-10-21,13.48359203338623
2020-10-22,13.32033920288086
2020-10-23,13.548891067504883
2020-10-26,13.101258277893066
2020-10-27,13.355978965759277
2020-10-28,12.58857250213623
2020-10-29,12.984363555908203
2020-10-30,12.495857238769531
2020-11-02,12.542463302612305
2020-11-03,12.979877471923828
2020-11-04,13.752266883850098
2020-11-05,14.11690902709961
2020-11-06,14.517684936523438
2020-11-09,13.589266777038574
2020-11-10,12.731136322021484
2020-11-11,13.377163887023926
2020-11-12,13.41579818725586
2020-11-13,13.256532669067383
2020-11-16,13.474117279052734
2020-11-17,13.381402969360352
2020-11-18,13.387882232666016
2020-11-19,13.399348258972168
2020-11-20,13.047919273376465
2020-11-23,13.100010871887207
2020-11-24,12.918315887451172
2020-11-25,13.194474220275879
2020-11-27,13.220891952514648
2020-11-30,13.3607177734375
2020-12-01,13.349247932434082
2020-12-02,13.503278732299805
2020-12-03,13.359176635742188
2020-12-04,13.520980834960938
2020-12-07,13.569345474243164
2020-12-08,13.31330394744873
2020-12-09,12.895206451416016
2020-12-10,12.936592102050781
2020-12-11,12.9774808883667
2020-12-14,13.27216625213623
2020-12-15,13.323774337768555
2020-12-16,13.206100463867188
2020-12-17,13.304576873779297
2020-12-18,13.235519409179688
2020-12-21,13.295601844787598
2020-12-22,13.241750717163086
2020-12-23,12.973490715026855
2020-12-24,12.958032608032227
2020-12-28,12.86453914642334
2020-12-29,12.907670974731445
2020-12-30,13.109615325927734
2020-12-31,13.019116401672363
2021-01-04,13.077454566955566
2021-01-05,13.367903709411621
2021-01-06,12.579824447631836
2021-01-07,13.307319641113281
2021-01-08,13.240256309509277
2021-01-11,13.58405590057373
2021-01-12,13.447681427001953
2021-01-13,13.494552612304688
2021-01-14,13.163962364196777
2021-01-15,12.824151992797852
2021-01-19,12.989445686340332
2021-01-20,13.329010963439941
2021-01-21,13.829381942749023
2021-01-22,13.67480754852295
2021-01-25,13.61571979522705
2021-01-26,13.398319244384766
2021-01-27,12.882242202758789
2021-01-28,13.01512622833252
2021-01-29,12.954044342041016
2021-02-01,13.200613975524902
2021-02-02,13.519485473632812
2021-02-03,13.493308067321777
2021-02-04,13.626691818237305
2021-02-05,13.553642272949219
2021-02-08,14.39906120300293
2021-02-09,14.224044799804688
2021-02-10,14.72366714477539
2021-02-11,15.20882797241211
2021-02-12,14.920122146606445
2021-02-16,15.288107872009277
2021-02-17,14.865025520324707
2021-02-18,14.788239479064941
2021-02-19,14.885470390319824
2021-02-22,14.316289901733398
2021-02-23,14.103127479553223
2021-02-24,14.459144592285156
2021-02-25,13.270919799804688
2021-02-26,13.676802635192871
2021-03-01,13.80370044708252
2021-03-02,13.369396209716797
2021-03-03,12.769550323486328
2021-03-04,12.336246490478516
2021-03-05,12.427244186401367
2021-03-08,11.561384201049805
2021-03-09,12.490145683288574
2021-03-10,12.438268661499023
2021-03-11,12.96225643157959
2021-03-12,12.82508659362793
2021-03-15,13.159530639648438
2021-03-16,13.259289741516113
2021-03-17,13.309168815612793
2021-03-18,12.691905975341797
2021-03-19,12.814862251281738
2021-03-22,13.15454387664795
2021-03-23,13.039320945739746
2021-03-24,12.61259937286377
2021-03-25,12.505107879638672
2021-03-26,12.80837631225586
2021-03-29,12.91711711883545
2021-03-30,12.840798377990723
2021-03-31,13.316153526306152
2021-04-01,13.778538703918457
2021-04-05,13.953865051269531
2021-04-06,13.828169822692871
2021-04-07,14.109490394592285
2021-04-08,14.282573699951172
2021-04-09,14.365374565124512
2021-04-12,15.172430038452148
2021-04-13,15.64179801940918
2021-04-14,15.240266799926758
2021-04-15,16.09844970703125
2021-04-16,15.874238014221191
2021-04-19,15.324810981750488
2021-04-20,15.134772300720215
2021-04-21,15.323565483093262
2021-04-22,14.814542770385742
2021-04-23,15.228545188903809
2021-04-26,15.440781593322754
2021-04-27,15.344761848449707
2021-04-28,15.240015983581543
2021-04-29,15.287900924682617
2021-04-30,14.973407745361328
2021-05-03,14.801074028015137
2021-05-04,14.316740989685059
2021-05-05,14.423734664916992
2021-05-06,14.488078117370605
2021-05-07,14.776632308959961
2021-05-10,14.231447219848633
2021-05-11,14.2718505859375
2021-05-12,13.725418090820312
2021-05-13,13.632390022277832
2021-05-14,14.208751678466797
2021-05-17,14.131437301635742
2021-05-18,13.982049942016602
2021-05-19,14.031929016113281
2021-05-20,14.577363967895508
2021-05-21,14.955700874328613
2021-05-24,15.574460983276367
2021-05-25,15.610125541687012
2021-05-26,15.66224479675293
2021-05-27,15.450757026672363
2021-05-28,16.20543670654297
2021-06-01,16.22538948059082
2021-06-02,16.737905502319336
2021-06-03,16.92894744873047
2021-06-04,17.535982131958008
2021-06-07,17.576635360717773
2021-06-08,17.41502571105957
2021-06-09,17.320478439331055
2021-06-10,17.387081146240234
2021-06-11,17.78646469116211
2021-06-14,17.97954559326172
2021-06-15,17.74979019165039
2021-06-16,17.77149200439453
2021-06-17,18.616653442382812
2021-06-18,18.598194122314453
2021-06-21,18.38715362548828
2021-06-22,18.84564971923828
2021-06-23,19.015779495239258
2021-06-24,19.163713455200195
2021-06-25,18.989587783813477
2021-06-28,19.94151496887207
2021-06-29,19.98317527770996
2021-06-30,19.958974838256836
2021-07-01,20.168018341064453
2021-07-02,20.442420959472656
2021-07-06,20.653459548950195
2021-07-07,20.327421188354492
2021-07-08,19.859445571899414
2021-07-09,20.006624221801758
2021-07-12,20.467866897583008
2021-07-13,20.20594024658203
2021-07-14,19.798322677612305
2021-07-15,18.92498016357422
2021-07-16,18.121482849121094
2021-07-19,18.738887786865234
2021-07-20,18.571500778198242
2021-07-21,19.367765426635742
2021-07-22,19.551366806030273
2021-07-23,19.515439987182617
2021-07-26,19.252016067504883
2021-07-27,19.16620635986328
2021-07-28,19.460561752319336
2021-07-29,19.619216918945312
2021-07-30,19.456571578979492
2021-08-02,19.70702362060547
2021-08-03,19.771886825561523
2021-08-04,20.22988510131836
2021-08-05,20.592092514038086
2021-08-06,20.32168197631836
2021-08-09,20.250843048095703
2021-08-10,19.892621994018555
2021-08-11,19.6561336517334
2021-08-12,19.86168670654297
2021-08-13,20.144071578979492
2021-08-16,19.906587600708008
2021-08-17,19.415660858154297
2021-08-18,18.998573303222656
2021-08-19,19.754920959472656
2021-08-20,20.770702362060547
2021-08-23,21.910219192504883
2021-08-24,21.745576858520508
2021-08-25,22.164669036865234
2021-08-26,22.01997947692871
2021-08-27,22.586746215820312
2021-08-30,22.638628005981445
2021-08-31,22.340227127075195
2021-09-01,22.396114349365234
