Date,AAPL,MSFT,AMZN,GOOG,NVDA,META,TSLA,JNJ,JPM,XOM
2018-01-03,-0.0001741190259571666,0.004643040299631074,0.012694394527191124,0.01627993235269701,0.06373876775527142,0.017755757502611373,-0.01028583096269393,0.009507199075643642,0.0010184610045965558,0.01945015868284049
2018-01-04,0.004634084096485361,0.008763012477422396,0.0044660253429876385,0.0036147016665537364,0.005257405953483241,-0.001842930069427754,-0.008324530558681901,-7.094823054904371e-05,0.014224061566976944,0.0013831639851446351
2018-01-05,0.011321035840064001,0.012321803059626409,0.0160332935792393,0.014466011120126038,0.008438479390966227,0.013578722157767092,0.006210416017176824,0.008219078424512314,-0.006440585616861806,-0.0008066131401822362
2018-01-08,-0.0037208766353352875,0.0010200197812939601,0.014321632906715799,0.004264029273258261,0.030180764763767944,0.007624047757927579,0.060754702381703427,0.0012696662319448874,0.001475805132118435,0.004485536792414194
2018-01-09,-0.00011480888021027678,-0.00068002270863962,0.004664812398839383,-0.0006145422629419284,-0.0002704763680487067,-0.0021801327849445104,-0.008118245093933886,0.01573290256918726,0.005056338736417162,-0.004255009497288428
2018-01-10,-0.0002298440459459234,-0.004544303841676113,0.001300359709972529,-0.0033047130018017774,0.007809349871222589,-0.00015975051511843077,0.003320893638202626,-0.001180501026121599,0.01094405487275106,-0.007983936324748293
2018-01-11,0.0056644905266515595,0.0029563475518385052,0.01766139781681635,0.002635596727422492,0.001786902559858137,-0.00037260535018069794,0.009364661080734738,0.0056798606426011495,0.005337069760802548,0.009826432215186535
2018-01-12,0.010273360903204486,0.017109613960997225,0.02209336587396363,0.015028681570406315,-0.004920885844839187,-0.045767117189861345,-0.005132257768969449,0.006676808283922396,0.016375471232781075,0.006763950862490179
2018-01-16,-0.005095178877069709,-0.014049046587602363,-0.0002606211461983206,-0.0004456249498014353,-0.012955110715617201,-0.00547847317748626,0.01135638767539583,0.007518227874764554,-0.0035564072913874824,-0.006304217342425497
2018-01-17,0.016381361306896797,0.020057656422518586,-0.0075850021734760985,0.009069491022464092,0.020727917969850556,-0.004438251347452193,0.02066361394773987,0.0008170110362542842,0.006392820610156421,0.011773532519862583
2018-01-18,0.0008932073023101082,-0.00044348202743523055,-0.001298133852806076,-0.0019366274450161116,-0.0012468384637588322,0.012311158678405276,-0.007488501129632502,-0.0004084543395229983,0.0023866549190437476,-0.006498333546277551
2018-01-19,-0.004472759547548497,-0.0011109002587409795,0.0009736994050156305,0.006809967065600825,0.024949040613888702,0.008252680034495459,0.015693090065018588,0.0029905856052365775,-0.002209864298952136,-0.003207601891042369
2018-01-22,-0.008215100939449724,0.017730849409734,0.024968098162378945,0.015959634939072622,0.015438253545847366,0.022256039492619416,0.004390024536005943,0.005278986228362756,0.011612687484593135,0.01254283292142397
2018-01-23,0.0002261414776455927,0.003160594111466206,0.026196229930158944,0.012176810517804683,0.022091359915462246,0.02124331532935185,0.00349261668007839,-0.04352880403548106,-0.0010499419350060721,0.0005665508699808912
2018-01-24,-0.016057175858121928,-0.0008707041869503749,-0.003698397360036897,-0.004909673402361356,-0.01310300411676144,-0.014897888125259773,-0.01975213430064165,0.001691233218080202,0.012702208788945603,0.002601441084125512
2018-01-25,-0.018011850002720063,0.005539184472647348,0.014944682738458965,0.005251487956492487,0.002329773773111227,0.004972878761145165,-0.02414061666578032,0.016266865908069673,0.00025915303424173144,-0.0018088580882421323
2018-01-26,0.0023347969621509103,0.018563648727744242,0.017338590199733116,0.004662907559207225,0.02910466064096683,0.013351848281890259,0.015312820217281293,0.006420026358527439,0.005344646288011569,0.0071037104880906105
2018-01-29,-0.020915732606403285,-0.001489553822063416,0.0110863061970509,-0.0002211619307990186,0.014362410644413019,-0.021384910269482933,0.019296367584641105,-0.011418076131387124,-0.0010322129356352045,-0.011185799026631924
2018-01-30,-0.005911701108110018,-0.012643877297252923,0.014106290909006738,-0.01016562686616632,-0.016872363322476335,0.006110948301764023,-0.01067099478570611,-0.008738515212490267,-0.009424908472105996,-0.014074335352255043
2018-01-31,0.0027513249503601667,0.02418252315350548,0.009049130891396598,0.0053563946938511185,0.012609644304653018,-0.0012299928778310985,0.024253827172148544,-0.0302209284262897,0.004853322085487797,0.005974257528991819
2018-02-01,0.002088241047467748,-0.007925150117643071,-0.04287344522925761,-0.0019164913153479042,-0.021797847142548638,0.03263641754491903,-0.014384252958894271,0.013155717357653746,0.010321009033556814,0.020072044817803305
2018-02-02,-0.04435995687698018,-0.026662501886262083,0.028335697336222956,-0.04896568815436311,-0.02945247131642743,-0.014659779269599812,-0.015873271824704643,-0.01685305026148449,-0.02241057660013794,-0.05231632060116376
2018-02-05,-0.025301884777457602,-0.04205771369340672,-0.028335697336222907,-0.05177154870004806,-0.08869465073594901,-0.04856425710617568,-0.031381851268344786,-0.05440223825850101,-0.04914046341969384,-0.05858589304206817
2018-02-06,0.04094234652522536,0.03714263765897074,0.037309622701425335,0.0232176541406319,0.05410156735825225,0.02209774848473622,0.0025183533063415963,0.01098322738466925,0.029969168995211955,-0.01733445057549339
2018-02-07,-0.02163958341318236,-0.019012356041501022,-0.018226722717437444,-0.03007950263846654,0.014173601176975817,-0.02807380252762613,0.032493210526077794,-0.0031148731305827206,0.00675621721073237,-0.018160148760645516
2018-02-08,-0.02790248245305577,-0.05269812502337072,-0.047911730278811245,-0.04591806446050823,-0.05055762581317318,-0.04890676817502533,-0.09024189341458241,-0.039263273134329674,-0.045217234851180226,-0.011371956077740435
