Date,AAPL,MSFT,AMZN,GOOG,NVDA,META,TSLA,JNJ,JPM,XOM
2022-03-21,162.34561157226562,290.6035461425781,161.4915008544922,135.55088806152344,26.688344955444336,210.3361053466797,307.0533447265625,158.39588928222656,127.09957885742188,72.73530578613281
2022-03-22,165.72250366210938,295.3633728027344,164.88900756835938,139.32406616210938,26.47870445251465,215.46792602539065,331.32666015625,157.64817810058594,129.80267333984375,72.416748046875
2022-03-23,167.08702087402344,290.924072265625,163.4080047607422,137.5621337890625,25.59022331237793,212.2953338623047,333.03668212890625,157.05361938476562,127.21791076660156,73.55821228027344
2022-03-24,170.8761749267578,295.4022521972656,163.64950561523438,140.35153198242188,28.101926803588867,218.3719940185547,337.97332763671875,157.8643798828125,128.04608154296875,73.77941131591797
2022-03-25,171.51425170898438,294.9942321777344,164.77349853515625,140.5596160888672,27.644710540771484,220.60972595214844,336.8800048828125,159.37779235839844,129.1655731201172,75.38986206054688
2022-03-28,172.3780975341797,301.8134460449219,168.99049377441406,140.98521423339844,28.17081069946289,222.37005615234375,363.9466552734375,160.19757080078125,128.20993041992188,73.2750473022461
2022-03-29,175.67648315429688,306.3887939453125,169.31500244140625,142.2763671875,28.607065200805664,228.6058349609375,366.5233459472656,160.11648559570312,128.4920654296875,72.88572692871094
2022-03-30,174.50827026367188,304.883056640625,166.30099487304688,141.6749725341797,27.64271545410156,226.6068115234375,364.663330078125,161.78306579589844,127.90958404541016,74.13336181640625
2022-03-31,171.40626525878906,299.4918212890625,162.99749755859375,138.70034790039062,27.239404678344727,221.1467742919922,359.20001220703125,159.6570587158203,124.0688247680664,73.08037567138672
2022-04-01,171.1117401123047,300.5700988769531,163.55999755859375,139.74371337890625,26.66638565063477,223.62318420410156,361.5299987792969,160.52186584472656,123.1496124267578,73.54935455322266
2022-04-04,175.16598510742188,305.9613342285156,168.34649658203125,142.66619873046875,27.31328010559082,232.6138610839844,381.8166809082031,158.972412109375,123.69566345214844,73.58474731445312
2022-04-05,171.8479766845703,301.98828125,164.05499267578125,140.10423278808594,25.886716842651367,230.57504272460935,363.7533264160156,159.99937438964844,122.2562026977539,73.20427703857422
2022-04-06,168.67723083496094,290.9337463378906,158.75599670410156,136.24365234375,24.365318298339844,222.08164978027344,348.586669921875,164.1613006591797,120.55997467041016,74.01831817626953
2022-04-07,168.9815673828125,292.7503356933594,157.7845001220703,135.5374755859375,24.166656494140625,221.73355102539065,352.4200134277344,163.73788452148438,120.19322967529295,75.25715637207031
2022-04-08,166.9691925048828,288.4761657714844,154.4604949951172,133.0996551513672,23.07952117919922,221.116943359375,341.8299865722656,164.06219482421875,122.39373779296876,76.8410415649414
2022-04-11,162.70880126953125,277.1010437011719,151.1219940185547,128.914306640625,21.87957000732422,215.2789764404297,325.30999755859375,162.00827026367188,121.9444580078125,74.19530487060547
2022-04-12,164.58377075195312,273.9925842285156,150.78750610351562,127.5019760131836,21.46727752685547,212.9716339111328,328.98333740234375,162.06231689453125,120.60581970214844,75.74380493164062
2022-04-13,167.27349853515625,279.3935546875,155.54100036621094,129.40048217773438,22.165084838867188,213.81700134277344,340.7900085449219,162.74697875976562,116.71826934814452,76.81448364257812
2022-04-14,162.25729370117188,271.8263854980469,151.7064971923828,126.38809967041016,21.221696853637695,209.03321838378903,328.3333435058594,162.06231689453125,115.63636016845705,77.71704864501953
2022-04-18,162.04129028320312,272.49664306640625,152.78500366210938,127.0912857055664,21.74580192565918,209.6200256347656,334.7633361816406,160.04441833496094,117.78185272216795,78.35415649414062
2022-04-19,164.3285369873047,277.139892578125,158.11549377441406,129.64381408691406,22.160093307495117,216.1243133544922,342.7166748046875,164.9270477294922,120.22073364257812,77.65509796142578
2022-04-20,164.16165161132812,278.16961669921875,153.9980010986328,127.37384796142578,21.445316314697266,199.32647705078125,325.73333740234375,165.6566925048828,120.64249420166016,77.83206939697266
2022-04-21,163.3665008544922,272.7783203125,148.29600524902344,124.08832550048828,20.14853286743164,187.0438690185547,336.260009765625,165.1792755126953,119.70729064941406,77.00914001464844
2022-04-22,158.8214874267578,266.1922912597656,144.35000610351562,118.80101013183594,19.481674194335938,183.10546875,335.01666259765625,163.5397186279297,116.2689971923828,75.32791900634766
2022-04-25,159.8914794921875,272.69097900390625,146.07400512695312,122.41230010986328,19.868013381958008,185.96975708007812,332.67333984375,167.56649780273438,116.23233032226562,72.78839874267578
2022-04-26,153.92306518554688,262.4912414550781,139.39100646972656,118.69374084472656,18.75591468811035,179.96270751953125,292.1400146484375,166.36834716796875,112.79403686523438,72.81494140625
2022-04-27,153.697265625,275.1194152832031,138.16700744628906,114.2387466430664,18.383556365966797,173.99545288085938,293.836669921875,164.04421997070312,111.32704162597656,74.89435577392578
2022-04-28,160.63751220703125,281.3460388183594,144.59649658203125,118.59988403320312,19.74821662902832,204.6075134277344,292.5033264160156,165.2693634033203,113.08744049072266,77.15957641601562
2022-04-29,154.7574462890625,269.5824890136719,124.28150177001952,114.1851043701172,18.51532554626465,199.3762054443359,290.2533264160156,162.56678771972656,109.4382781982422,75.4341049194336
2022-05-02,155.061767578125,276.33367919921875,124.5,116.36071014404295,19.499643325805664,209.97805786132812,300.9800109863281,160.92723083496094,110.43766784667967,76.46055603027344
2022-05-03,156.55386352539062,273.7206726074219,124.25350189208984,117.32659912109376,19.56852149963379,210.8731231689453,303.0833435058594,160.61196899414062,112.80320739746094,78.03559112548828
2022-05-04,162.97386169433594,281.6860656738281,125.92849731445312,121.74188995361328,20.29927444458008,222.1910400390625,317.5400085449219,162.3325653076172,116.5348892211914,81.14142608642578
2022-05-05,153.89358520507812,269.4173889160156,116.40699768066406,115.9530029296875,18.81182098388672,207.1436004638672,291.09332275390625,159.23367309570312,113.61923217773438,79.9114990234375
2022-05-06,154.62107849121094,266.8722229003906,114.77249908447266,114.87388610839844,18.64310836791992,202.658203125,288.54998779296875,158.88233947753906,113.43585968017578,81.13260650634766
2022-05-09,149.48931884765625,257.0125427246094,108.78900146484376,112.31539916992188,16.921056747436523,195.13946533203125,262.3699951171875,159.74713134765625,111.73046875,74.73507690429688
2022-05-10,151.89788818359375,261.7918395996094,108.85900115966795,113.80570220947266,17.564950942993164,196.5715789794922,266.67999267578125,159.5309295654297,109.00735473632812,75.2306137084961
